close,high,low,open,volume
4.226810932159424,4.237045654092708,4.052826197563033,4.079143315526982,9669040
4.222424030303955,4.239968525472118,4.168328072781259,4.228272072287383,8031252
4.560161590576172,4.62741650503287,4.321846106042557,4.3817905030484985,22977358
4.427114009857178,4.511913423459124,4.358397364613232,4.510451320043121,16705835
4.258075714111328,4.3882742380216175,4.23292375201246,4.335011171546583,15317091
4.300980091094971,4.35276356156711,4.235880860397741,4.2580736695632595,10188312
4.261031627655029,4.302458093630587,4.224043498103257,4.302458093630587,8191985
4.2551164627075195,4.358683450724217,4.232923643455103,4.327613578496647,9479178
4.3808722496032715,4.3808722496032715,4.286182775088338,4.3202117582885515,11830602
4.222565174102783,4.437096164630734,4.216647265915184,4.397149256884956,10840382
4.120476722717285,4.275827096170038,4.105681769308379,4.259552199065676,9991566
4.036145210266113,4.151547967549545,4.003595408054768,4.120477735768616,7796506
3.950331449508667,4.090886497832715,3.942933972703742,4.076091170594055,7655103
3.9843621253967285,4.06573627280384,3.9414560692535705,3.960689741256579,7690851
3.7772271633148193,3.9858402039717062,3.7062104111091383,3.9858402039717062,14520440
3.63075590133667,3.8156966533172,3.5878498411642687,3.7801880737724183,17252647
3.676621198654175,3.755035832438221,3.624837717291953,3.624837717291953,11027596
3.59820556640625,3.669222707790141,3.4620891919393366,3.5138726643092655,17394580
3.59820556640625,3.6277958551684164,3.530147565987248,3.5360654742881175,15716939
3.528667688369751,3.629275109758944,3.5138723584619975,3.624836772326832,11575732
3.615960121154785,3.6440708400765525,3.485761652015024,3.522749794034219,13111042
3.7402405738830566,3.7905441068634045,3.6840183847884616,3.7062115704794016,14920156
3.7905430793762207,3.8467652532308985,3.735800849370651,3.7949817900370144,15370448
3.7505955696105957,3.8911502341921143,3.729881963515412,3.876355281646847,11465575
3.685497283935547,3.78758427554691,3.6470295756764872,3.752076081620242,9087274
3.725444793701172,3.802379841364048,3.676620463579257,3.772789553379526,8242562
3.6248369216918945,3.698813200650051,3.4768843637755813,3.632234400136153,16610772
