close,high,low,open,volume
13.174212455749512,13.263869388869768,12.68901292937458,13.263869388869768,6566413
13.052906036376953,13.316600576348797,12.92105820665123,13.184752746623074,2918010
13.495912551879883,13.575020574100947,13.126739542555812,13.15838275144424,3498385
13.263858795166016,13.590839679706619,13.2111190039026,13.495910070495286,3955785
12.921058654785156,13.269135101386661,12.921058654785156,13.269135101386661,3905927
13.527557373046875,13.590843798366505,13.10564451247697,13.211123007489366,3952446
13.522283554077148,13.638308667590493,13.311327682755017,13.416805058676239,3613347
13.39042854309082,13.68576727645299,13.39042854309082,13.65939794659549,3051558
13.51172924041748,13.706863410380944,13.369333732747078,13.58028950139846,2743731
13.327153205871582,13.564478490921749,13.327153205871582,13.564478490921749,2549308
13.263858795166016,13.669948806862074,13.137284863404895,13.437897531532803,3500833
13.21112060546875,13.712141406593553,13.052904570936214,13.158381927291238,3819566
12.799768447875977,13.311337455094472,12.747029721197938,13.311337455094472,3005039
12.609899520874023,12.936881647642842,12.557159709812117,12.683733689089026,2995802
13.005443572998047,13.005443572998047,12.609901097710836,12.805035400445592,3059237
12.430584907531738,12.921058021040478,12.335654158038606,12.921058021040478,3092290
11.813530921936035,12.314551478944939,11.813530921936035,12.261812826463665,5294375
12.377849578857422,12.430588276491616,12.129975461016937,12.156345929313924,3424711
12.362020492553711,12.377843213186559,12.161612425129649,12.377843213186559,3558147
12.393670082092285,12.514969075825773,12.224905145244165,12.409491689970565,4145756
12.889420509338379,12.93161147466333,12.4886029803111,12.841954553867726,7207329
12.778665542602539,13.000169185607106,12.704831368094302,12.910513402275676,3728420
12.683730125427246,12.820851804494433,12.472774298889737,12.657360787044988,3184771
12.67846393585205,13.089829222177192,12.604629743667605,12.884146019274558,4199509
12.65735912322998,12.815576252205267,12.52551132917069,12.604620453397983,2488878
12.541337966918945,12.81558025518491,12.420037868937655,12.78921091203238,3031859
12.462225914001465,12.546607792426677,12.272365568065347,12.520238455418799,3984386
12.26181697845459,12.551881904278751,12.124695316093387,12.525511449629846,3393328
12.040318489074707,12.362025632435213,11.945387723203893,12.267095986044179,3092846
11.855733871459961,12.103606885660463,11.549847166674688,12.040320444455219,3876324
12.235447883605957,12.277638820705995,11.755522615655014,12.013943224872085,4399718
12.69165325164795,12.760773681150233,12.505558658977545,12.760773681150233,3624476
12.494921684265137,12.787355327571822,12.415166233453848,12.787355327571822,2442470
12.681011199951172,12.707595963465211,12.558720159161526,12.627840544298026,4236568
12.883060455322266,12.893694363966853,12.3885803174727,12.760769377284094,4044705
12.43642807006836,12.856470684058731,12.351356833994343,12.856470684058731,3585079
12.22907829284668,12.340735532852293,12.090837393043506,12.22907829284668,3516414
12.197169303894043,12.367312977398154,12.133365849564548,12.170584531256754,2475523
12.282234191894531,12.441742730146613,12.106773671192473,12.324769802095085,2175153
12.170587539672852,12.457705412378418,12.032345559161811,12.287560568191186,3122338
12.191854476928711,12.463020333774821,12.149318833286287,12.415167734677093,2605843
11.803711891174316,12.30882480626282,11.803711891174316,12.30882480626282,4329717
11.867515563964844,11.926003190904085,11.670787122829314,11.80902906565103,3179207
11.644205093383789,11.867518359076266,11.548498763158046,11.867518359076266,3062909
11.564448356628418,11.633568765649011,11.261379690594906,11.431523364501821,4387143
11.229476928710938,11.543179474921116,11.218843020610617,11.543179474921116,3553028
11.107185363769531,11.458106572749825,11.03274688174702,11.341132460214626,3269908
11.022112846374512,11.09123437378183,10.740313168868651,10.979578344980096,3603776
11.474061012268066,11.527230566989344,11.133773604800576,11.272015575701555,5583727
11.947271347045898,12.069563570334784,11.569766410216829,11.670788556074104,6266266
12.46833610534668,12.532139558976656,11.734590745474742,11.782444464322667,6208061
12.654430389404297,12.760769476678455,12.383263459604352,12.532139310413594,5419464
12.69165325164795,12.71292107611019,12.383267539693865,12.478973878399744,4528258
12.558725357055664,12.712918177880573,12.30351039306565,12.691650358266866,6605031
12.787353515625,12.867108955135077,12.096144973456003,12.564040316522428,10600768
12.042975425720215,12.494919906341524,11.968538068938646,12.229069946299493,5099061
11.952589988708496,12.191854105534201,11.856883664802844,12.04829518398853,5895338
11.862197875976562,11.936635232863427,11.420888431468004,11.926002453362091,8886465
11.686737060546875,11.793077268594645,11.56444711921108,11.66546924466239,4649563
11.591034889221191,11.803714231740049,11.543182291095215,11.686740085473144,3499053
11.357081413269043,11.511273032644942,11.250741236798591,11.458103508722218,3955117
11.681415557861328,11.697366413563469,11.431517689902888,11.654830798357759,3880776
11.878148078918457,12.069560671826109,11.824978541235941,11.96322046783578,4385585
