open,high,low,close,adjclose,volume,ticker
75.71965789794922,76.34054565429688,73.80056762695312,74.24270629882812,40.12683868408203,3450498,SPG
74.32737731933594,74.35559844970703,72.59642791748047,73.73471069335938,39.85227584838867,4342568,SPG
73.49011993408203,74.51551818847656,72.59642791748047,72.90686798095703,39.40483856201172,3476223,SPG
73.02915954589844,74.76952362060547,71.55220794677734,73.85700988769531,39.918365478515625,3986356,SPG
73.61241912841797,73.66886138916016,70.99717712402344,72.08843231201172,38.962486267089844,4005809,SPG
72.42709350585938,72.8974609375,71.65569305419922,72.15428161621094,38.99807357788086,2662602,SPG
71.68391418457031,72.06961059570312,70.3198471069336,70.73377227783203,38.230323791503906,4696653,SPG
70.65851593017578,72.15428161621094,70.65851593017578,71.44873046875,38.61673355102539,4540392,SPG
71.13829040527344,72.01316833496094,70.57384490966797,71.7685775756836,38.78961181640625,2790269,SPG
71.3076171875,71.50517272949219,70.32925415039062,70.45155334472656,38.07779312133789,3910458,SPG
70.32925415039062,72.19190979003906,69.88711547851562,72.11665344238281,38.977745056152344,4324709,SPG
71.40169525146484,71.96613311767578,69.72718811035156,70.44214630126953,38.07269287109375,3554778,SPG
70.47977447509766,70.95014190673828,68.01505279541016,68.21260833740234,36.8676872253418,4807099,SPG
68.22201538085938,68.71119689941406,66.21824645996094,66.4063949584961,35.891441345214844,4963147,SPG
67.18720245361328,68.32549285888672,66.00188446044922,67.826904296875,36.65922164916992,3799375,SPG
67.41297912597656,68.64533996582031,66.9332046508789,67.55409240722656,36.51175308227539,2804407,SPG
67.60112762451172,68.16556549072266,66.50988006591797,68.10912322998047,36.811744689941406,4314186,SPG
68.53245544433594,68.53245544433594,66.84854125976562,67.80809020996094,36.649044036865234,3146586,SPG
68.01505279541016,69.28504180908203,67.1025390625,67.73283386230469,36.60837936401367,4296221,SPG
68.08090209960938,69.21919250488281,67.9962387084961,69.20978546142578,37.406639099121094,3030507,SPG
69.4449691772461,70.22577667236328,68.39134216308594,70.05644226074219,37.864234924316406,3776733,SPG
69.7365951538086,69.7365951538086,68.1185302734375,68.48542022705078,37.01512145996094,3140315,SPG
68.20320129394531,68.20320129394531,65.29633331298828,65.3339614868164,35.31181335449219,5638152,SPG
66.09595489501953,69.12511444091797,65.9736557006836,69.0122299194336,37.29984664916992,7971862,SPG
68.62652587890625,68.91815948486328,66.28410339355469,66.52869415283203,35.957557678222656,5343170,SPG
67.19660949707031,67.60112762451172,66.0865478515625,66.4063949584961,35.891441345214844,5293953,SPG
66.30291748046875,67.1307601928711,64.98588562011719,66.10536193847656,35.72875213623047,3747713,SPG
65.3904037475586,67.11194610595703,64.68485260009766,67.04609680175781,36.54927444458008,3888879,SPG
66.378173828125,67.88334655761719,65.85136413574219,67.73283386230469,36.923641204833984,4004002,SPG
68.61711883544922,70.49858856201172,68.3819351196289,70.38570404052734,38.36981201171875,6032312,SPG
70.4045181274414,72.09783935546875,70.35747528076172,71.35466003417969,38.89802169799805,5226133,SPG
71.00658416748047,73.10442352294922,71.00658416748047,72.64346313476562,39.600608825683594,4296646,SPG
72.38946533203125,73.3019790649414,71.77798461914062,73.11383056640625,39.85701370239258,4001238,SPG
73.29256439208984,74.47789001464844,72.69049835205078,73.97930145263672,40.328819274902344,3667244,SPG
73.43367767333984,73.9416732788086,72.5776138305664,73.29256439208984,39.95444869995117,4121995,SPG
73.36782836914062,73.8852310180664,72.5776138305664,72.93508911132812,39.75958251953125,5580963,SPG
72.62464904785156,73.8852310180664,71.67450714111328,73.85700988769531,40.262142181396484,3765146,SPG
73.67826843261719,74.6095962524414,73.09501647949219,73.6500473022461,40.14933395385742,4256784,SPG
74.22389221191406,74.40263366699219,73.39604949951172,73.75352478027344,40.20574188232422,2061476,SPG
73.98870849609375,74.6378173828125,73.11383056640625,73.38664245605469,40.005733489990234,2288320,SPG
73.32079315185547,73.43367767333984,72.55879974365234,72.8692398071289,39.72367858886719,1903302,SPG
73.1890869140625,73.37723541259766,72.82220458984375,73.01034545898438,39.80061340332031,2385478,SPG
73.32079315185547,75.08937072753906,73.10442352294922,74.72248077392578,40.73395538330078,3324958,SPG
74.71307373046875,75.3621826171875,74.4684829711914,75.06114959716797,40.9185791015625,2351888,SPG
74.8071517944336,76.52869415283203,74.33678436279297,76.03010559082031,41.44676971435547,3166252,SPG
76.33113861083984,76.60395050048828,75.55973815917969,75.98307037353516,41.421142578125,1944121,SPG
75.72907257080078,76.16180419921875,75.28692626953125,76.14299011230469,41.50831985473633,2158422,SPG
76.50988006591797,78.02445983886719,76.24647521972656,77.2154312133789,42.09293746948242,2783572,SPG
76.8391342163086,77.72342681884766,76.19943237304688,77.02728271484375,41.99039077758789,2374104,SPG
77.1307601928711,79.61429595947266,76.77328491210938,79.19097137451172,43.16988754272461,3325277,SPG
79.3979263305664,80.65851593017578,78.88052368164062,80.57384490966797,43.92375564575195,3713909,SPG
80.59265899658203,80.94073486328125,79.46378326416016,79.54844665527344,43.36475372314453,2553751,SPG
78.58889770507812,80.5550308227539,78.49482727050781,78.58889770507812,42.8416748046875,4748740,SPG
78.13734436035156,79.96237182617188,77.98683166503906,79.93415069580078,43.57502746582031,2398128,SPG
79.92474365234375,80.21636962890625,78.6923828125,79.42615509033203,43.298099517822266,1990999,SPG
79.17215728759766,80.19755554199219,78.99341583251953,79.50141143798828,43.33913803100586,2298950,SPG
80.15052032470703,81.49576568603516,80.07525634765625,80.4609603881836,43.86220932006836,3248315,SPG
80.82784271240234,81.28880310058594,79.63311767578125,79.9717788696289,43.59552764892578,2577137,SPG
