Attack_Day,Baseline_CR,CR_Omega_30,CR_Omega_40,CR_Omega_50
62,49.212775269901435,52.014911411881165,54.09279635199926,52.04848364843356
63,49.212775269901435,52.014911411881165,54.09279635199926,52.04848364843355
64,49.212775269901435,52.01573151140648,54.09140408089518,52.045748179432984
65,49.212775269901435,52.00326257301692,53.95869221371765,52.12764909408198
66,49.212775269901435,52.00326257301692,53.95869221371765,52.12764909408198
67,49.212775269901435,52.003262573016904,53.95869221371764,52.12764909408198
68,49.212775269901435,52.00326257301692,53.95869221371765,52.12764909408198
69,49.212775269901435,51.83136058636569,53.59388844635323,50.04847000133579
70,49.212775269901435,51.83136058636569,53.593888446353226,50.04847000133577
71,49.212775269901435,51.83136058636569,53.59388844635323,50.04847000133578
72,49.212775269901435,49.76284332548178,53.596835158047035,50.05364547870391
73,49.212775269901435,49.76284332548179,51.43363221923185,52.02494057290462
74,49.212775269901435,49.76284332548179,51.43363221923186,52.02494057290461
75,49.212775269901435,52.018112711677205,51.45116822800372,51.82192800623188
76,49.212775269901435,51.62440468399759,53.51268814109915,51.93667497025927
77,49.212775269901435,51.693652539999,54.17623663919227,52.03980889244949
78,49.212775269901435,51.69150355582565,54.17623663919227,52.0398088924495
79,49.212775269901435,51.69150355582564,54.17623663919227,52.03980889244949
80,49.212775269901435,51.69150355582565,54.17623663919226,52.03688253642412
81,49.212775269901435,51.665127294247654,54.15920116506361,52.03555349410749
82,49.212775269901435,51.665374993981565,54.157940854716145,52.03400239968078
83,49.212775269901435,51.66236877148134,54.15481679100939,52.02856832559232
84,49.212775269901435,51.662308647031345,54.15475430973525,52.02955459656249
85,49.212775269901435,51.664661289035976,54.15778158098365,52.035157708293006
86,49.212775269901435,49.69869337141157,54.157778395509,52.189192896055694
87,49.212775269901435,51.89913224129707,54.269244430291124,52.322585670063184
88,49.212775269901435,52.31404365433807,54.4528317137919,52.44511822510516
89,49.212775269901435,52.22609787986958,54.544869924344624,52.529898249205985
90,49.212775269901435,52.41149854358859,54.54166337250529,52.46502748342714
91,49.212775269901435,50.099883324695746,54.0441092229893,52.61669644115232
92,49.212775269901435,50.097640553069645,54.045726531285496,52.61582256179168
93,49.212775269901435,50.09761951726524,54.13556751748199,52.53007712960699
94,49.212775269901435,52.39887423374551,54.22307033321225,52.395378556895466
95,49.212775269901435,52.39885919421049,54.22307061958853,52.39535738773597
96,49.212775269901435,52.39884385388478,54.22307091169234,52.39533579519329
97,49.212775269901435,52.396202722452585,54.214022219059636,52.39815225884779
98,49.212775269901435,52.396187388262994,54.350631190262966,52.53995659460254
99,49.212775269901435,51.96195575462157,54.288586192636984,52.338860249502105
100,49.212775269901435,51.96279964999182,54.2880193296092,52.34598197632029
101,49.212775269901435,51.96278337722716,54.28800908161318,52.34770453076117
102,49.212775269901435,51.78400042544873,54.273033202678114,52.38244269600938
103,49.212775269901435,51.783984159193174,54.2730229587813,52.388935545275096
104,49.212775269901435,51.78396756761251,54.27301251000656,52.390787267679514
105,49.212775269901435,49.76806182660915,54.26180167263512,52.36351733154479
106,49.212775269901435,46.32430302997215,50.071643382657236,48.1176831646798
107,49.212775269901435,48.2381560659842,50.05710408450523,48.10640094208436
108,49.212775269901435,48.238135914436846,50.0650654787682,48.09977942008574
109,49.212775269901435,48.23811535985856,50.06512953030424,48.10176668294235
110,49.212775269901435,48.2380943941887,50.06519486287101,48.10379369105609
111,49.212775269901435,48.23807300920544,50.0652615020891,48.10586123933211
112,49.212775269901435,48.134636851025824,49.96191512859487,48.00983471765617
113,49.212775269901435,46.216432032509815,49.963914084062296,48.009751927339735
114,49.212775269901435,46.2184807576394,49.965873060420364,48.00967079282963
115,49.212775269901435,46.21647300701241,49.96395326358946,48.009750304649536
116,49.212775269901435,46.274831758430615,50.02327754067034,48.06478879594032
117,49.212775269901435,46.394111186733284,50.15450609253307,48.19064115848837
118,49.212775269901435,46.39321636061641,50.15370094340303,48.19187448846425
119,49.212775269901435,46.392303637977186,50.15287969129041,48.19313248503964
120,49.212775269901435,46.33012192905843,50.09079128230877,48.13316490971979
121,49.212775269901435,46.32794731778805,50.088723163231634,48.158498875474514
122,49.212775269901435,46.325729214292274,50.08660211663282,48.15858843115844
123,49.212775269901435,46.32799167985797,50.08876558416362,48.15849708436084
124,49.212775269901435,46.33020889611235,50.090885782343804,48.158407564499186
125,49.212775269901435,46.32803602418306,50.08880798812723,48.15849529396361
126,49.212775269901435,46.33025235355094,50.09092733822813,48.158405809909894
127,49.212775269901435,48.224766318574176,50.07645404962668,48.106318321221764
128,49.212775269901435,48.22255087573803,50.07433554726581,48.10640776948184
129,49.212775269901435,48.220291124045175,50.062621810291525,48.10038475283099
130,49.212775269901435,48.21798617731846,50.06041772043527,48.100477814800776
131,49.212775269901435,48.1649378766269,50.040579715842576,48.17022291789854
132,49.212775269901435,47.80788705870655,49.64682851588728,47.79106062189531
133,49.212775269901435,47.81116939506091,49.67514703106595,47.81744156925389
134,49.212775269901435,47.80866696801776,47.69816193265751,47.81846249530482
135,49.212775269901435,47.77266397977209,47.661046104992586,47.78005896974583
136,49.212775269901435,47.792450129134025,47.661383744690774,47.77746484582188
137,49.212775269901435,47.763072344164804,49.56787081369222,47.747689411429256
138,49.212775269901435,47.75978575434787,49.56469661366958,47.74698876239475
139,49.212775269901435,47.781087361158214,49.58648882735648,47.77104133642606
140,49.212775269901435,47.84376620831485,49.64073220438346,47.82271648423825
141,49.212775269901435,47.841927275372875,49.63901523217464,47.82351637665993
142,49.212775269901435,49.864236153291394,47.67946138119377,47.867204071014605
143,49.212775269901435,49.86240440324565,47.67773243023445,47.86798071575283
144,49.212775269901435,49.86053601819899,47.67596890025594,47.868772893385824
145,49.212775269901435,49.86414770278573,47.6790550599462,47.87145283992298
146,49.212775269901435,49.86070158559454,47.68209894137916,47.87126328601533
147,49.212775269901435,49.85883139615756,47.680327122447196,47.889190450737594
148,49.212775269901435,51.44966353502214,51.37009340987535,49.621271713073995
149,49.212775269901435,51.48884736010348,51.391502204616835,49.53563462051682
150,49.212775269901435,51.48239831925693,51.38404448366366,49.529901835357734
151,49.212775269901435,51.47820881294377,51.37961091850597,49.52482970541331
152,49.212775269901435,51.477586831391676,51.38155423866261,49.527659886661354
153,49.212775269901435,51.47570104302448,51.37981643207349,49.52863016438275
154,49.212775269901435,51.47762454715902,51.38160275324571,49.44061616378758
155,49.212775269901435,51.417018609447574,51.31934864312987,49.384774573942146
156,49.212775269901435,51.41894134418046,51.32112051168486,49.37016109998381
157,49.212775269901435,51.420825624218686,51.32285694286873,49.36919159883514
158,49.212775269901435,51.42267221865615,51.324558645428944,49.36824148770943
159,49.212775269901435,51.424481881204876,51.326226313937944,49.367310378806245
160,49.212775269901435,51.426255350502615,51.32786062907677,49.366397892081125
161,49.212775269901435,51.424517350590826,51.326259000240725,49.36729212907174
162,49.212775269901435,51.362706051973966,51.10425496092056,49.34645674294279
163,49.212775269901435,51.36089783686574,51.102588626279534,49.347387107107835
164,49.212775269901435,51.35905345745535,51.100888964945696,49.34833607855617
165,49.212775269901435,51.35717219045675,51.09915531038518,49.43220799023928
166,49.212775269901435,51.35909108279532,51.1009236380369,49.43122068034442
167,49.212775269901435,51.35721056830352,51.091026689296974,49.42074831284416
168,49.212775269901435,51.35529244352188,51.0892590689763,49.42173522781505
169,49.212775269901435,51.35333595624462,51.08745609624923,49.422741881085365
170,49.212775269901435,51.35533157326744,51.08929512843084,49.42171178592574
171,49.212775269901435,51.03373397483115,51.0608640917174,49.109307759609656
172,49.212775269901435,51.030818874738536,51.06446833607931,49.10984869253637
173,49.212775269901435,51.0905471301477,50.66095001770614,51.53982370840659
174,49.212775269901435,51.08897807466064,50.659451927657976,51.540291607698045
175,49.212775269901435,50.95747323328174,50.49408462787822,51.36837793521675
176,49.212775269901435,50.95584078795299,50.49252601499211,50.99314100269148
177,49.212775269901435,50.95417569371767,50.49093622984826,50.994302102053844
178,49.212775269901435,50.95247729759764,50.48931464900154,50.99548642340342
179,49.212775269901435,50.9507449335552,50.48766063653788,50.99669443118003
180,49.212775269901435,48.77562828002771,48.315700957678615,48.83918168487447
181,49.212775269901435,48.7775996863488,48.31827632750822,48.83655096718862
182,49.212775269901435,48.775833381830054,48.31658990963238,48.83778264225357
183,49.212775269901435,48.61201177775845,48.58370799381398,47.10922523917013
184,49.212775269901435,48.610174114537145,48.58195344465596,47.11050667390771
185,49.212775269901435,48.61204853102288,48.58374308479714,47.10919961047538
186,49.212775269901435,48.61021160286686,48.58198923745878,47.11048053263906
187,49.212775269901435,48.60833793614773,48.55942460193909,46.949974039227335
188,49.212775269901435,48.6064267960942,48.55776057290884,46.951296824653646
189,49.212775269901435,48.60447743323961,48.556063263297986,46.952646065788485
190,49.212775269901435,48.60248908312793,48.55433200749491,46.95402229174602
191,49.212775269901435,48.608316479095095,48.55777125003192,46.96040872913451
192,49.212775269901435,48.60640490990052,48.55607415396352,46.96194020835896
193,49.212775269901435,48.60835471047899,48.55780519195329,46.96037809955002
194,49.212775269901435,48.606443905912094,48.55191488327579,48.910214910785626
195,49.212775269901435,48.4272471045685,48.682082975652406,49.03754824945652
196,49.212775269901435,48.672102335799465,48.24160223833376,47.15188430193098
197,49.212775269901435,50.69367038686369,48.3871701978783,45.044556452394204
198,49.212775269901435,50.69332759694347,48.38691554978648,45.0436065699345
199,49.212775269901435,50.69491520672357,48.38832474586404,45.04198114228546
200,49.212775269901435,50.69335934913907,48.38694373370803,45.043574061381506
201,49.212775269901435,50.69177237440289,48.3855351013089,45.045198838859484
202,49.212775269901435,50.690153660171966,48.38409829626179,45.046856111887024
203,49.212775269901435,49.0474976174767,48.757005231801294,45.41133021442935
204,49.212775269901435,49.04581350719086,48.75551037983028,45.413054441287194
205,49.212775269901435,49.044095714699296,48.753985630819834,45.4148131526822
206,49.212775269901435,49.045847863040684,48.755537467667274,45.41301711738427
207,49.212775269901435,49.044130757666125,48.75401332895499,45.41477512564513
208,49.212775269901435,49.04237931018406,48.75245870746846,45.4165682940712
209,49.212775269901435,49.04059283375236,48.75087299355221,45.41839732586579
210,49.212775269901435,49.03877062779203,48.74925556535763,45.42026293829628
211,49.212775269901435,49.040629277871574,48.750905342116106,45.41836001361719
212,49.212775269901435,49.03880780079363,48.7492885608928,45.4202248798027
213,49.212775269901435,49.03694989417412,48.747639444045035,45.49734200697811
214,49.212775269901435,49.03505482942222,48.74595734486031,45.49928221375752
215,49.212775269901435,49.0142288620692,48.7520331625306,47.119299518883004
216,49.212775269901435,49.0187346083812,48.763272665901766,47.12248472294905
217,49.212775269901435,49.00655642449219,48.74187046744101,47.12316584311894
218,49.212775269901435,49.00852726120991,48.7436198234104,47.12114805942209
219,49.212775269901435,49.10670595027689,48.84038003325802,47.21142105548916
220,49.212775269901435,49.10481315869318,48.18935250830705,46.07327070956664
221,49.212775269901435,49.10674380610856,48.19106619140952,46.071294072514945
222,49.212775269901435,49.10863584057563,48.192745600849925,46.06935696820428
223,49.212775269901435,49.1298749400096,48.46395636609418,48.0473373542831
224,49.212775269901435,49.12798366235632,48.27320384248258,46.127447683862954
225,49.212775269901435,49.12605455914997,48.27150931961033,46.129447560184936
226,49.212775269901435,49.12408687387949,48.26978090628062,46.13148743403334
227,49.212775269901435,49.20883963539816,48.352213028547155,46.20468919696922
228,49.212775269901435,49.21080653359452,48.353940750511526,46.20597475640685
229,49.212775269901435,48.948109101941704,48.33188622758005,46.09184281985962
230,49.212775269901435,48.95105453795327,48.33331761791151,46.09620857187616
231,49.212775269901435,47.619694248178725,47.45036116359644,45.943068004591794
232,49.212775269901435,47.35986793626706,47.19146590203526,45.69654708398181
233,49.212775269901435,47.358031000012566,47.18989154811814,45.69909820733709
234,49.212775269901435,47.448235429127784,47.19184735879384,45.68958569628881
235,49.212775269901435,47.44629809305227,47.19026087187595,45.692265253108154
236,49.212775269901435,47.44579095397389,47.18847536454511,45.69001603495451
237,49.212775269901435,47.92720353549172,47.54295936217993,46.06796766887242
238,49.212775269901435,47.9240681337886,47.54019434413035,46.06951105797811
239,49.212775269901435,47.927266243525786,47.54301466254093,46.06793680109032
240,49.212775269901435,48.13825432723489,47.752746002778494,46.27479137618675
241,49.212775269901435,48.1350574967416,47.749926812495275,46.27636500337179
242,49.212775269901435,48.13179672963845,47.80558533062783,46.558717552668334
243,49.212775269901435,48.1636077672073,47.77830961943082,46.576379758253914
244,49.212775269901435,48.16686723000362,47.78134802830351,46.5757437305317
245,49.212775269901435,48.46603606355223,48.05115863918005,47.247608344695045
246,49.212775269901435,48.468307926194605,48.05363163571162,47.252247586409
247,49.212775269901435,48.232709049904315,48.0476932883278,47.30215375618197
248,49.212775269901435,48.321069882414925,48.04155927075701,47.269653137618604
249,49.212775269901435,48.323488345246695,48.04429040220583,47.2745787300485
250,49.212775269901435,46.38932306154614,46.12688327682128,45.378387034412334
251,49.212775269901435,46.39174055699279,46.12961331581752,45.38331065660525
252,49.212775269901435,46.394206335250566,46.132397827425805,45.388332623701764
253,49.212775269901435,46.39169117298787,46.12955749485411,45.38321008717224
254,49.212775269901435,46.394156032005306,46.13234102077436,45.38823017297116
255,49.212775269901435,46.39667018820309,46.13518021721303,45.39335066048608
256,49.212775269901435,46.39923462752483,46.13807619758047,45.39857355775128
257,49.212775269901435,46.401850355632995,46.141030097555245,45.40390091296179
258,49.212775269901435,46.40451839830333,46.14404307552953,45.40933481527651
259,49.212775269901435,46.401796994779595,46.14096983799577,45.40379223491549
260,49.212775269901435,46.39913001932632,46.13795806521267,45.3983605061617
261,49.212775269901435,46.52740252741907,46.13396098270963,45.38880140089806
262,49.212775269901435,46.52996389064439,46.13685348929051,45.3940180331932
263,49.212775269901435,46.52735130015457,46.13390313257802,45.388697068252156
264,49.212775269901435,46.46593936343204,46.1177017300947,45.40076144964642
265,49.212775269901435,46.468421445720956,46.1204896039357,45.40581383513466
266,49.212775269901435,46.47095316965566,46.123333235253526,45.410967268332676
267,49.212775269901435,46.468370811242266,46.12043273130935,45.405710766470705
268,49.212775269901435,46.470901522487395,46.123275225174645,45.41086213829544
269,49.212775269901435,46.47348284795741,46.12617456891724,45.41611653755667
270,49.212775269901435,46.58177586445165,46.222517405572326,46.999424944817356
271,49.212775269901435,46.58450487574188,46.2254629665455,46.99835555066702
272,49.212775269901435,46.587288467257906,46.22846743873814,46.997264768633684
273,49.212775269901435,46.586585163708,46.17254708439446,46.94077166072293
274,49.212775269901435,46.58948121232129,46.175672937263684,46.939636811095454
275,49.212775269901435,46.58652724273574,46.17248456733708,46.94079435771548
276,49.212775269901435,46.58942213292958,46.16579659548395,47.04026688443705
277,49.212775269901435,48.52333376862249,48.08471513520624,49.01439652725023
278,49.212775269901435,48.52066069586007,48.08194530114913,49.01460345399896
279,49.212775269901435,48.51782042507756,48.07879582814552,49.01617675828952
280,49.212775269901435,48.52060389044442,48.081882311689064,47.40139888327816
281,49.212775269901435,48.397343500046084,48.1340245839343,47.45667352692079
282,49.212775269901435,48.39984384398165,48.136957097722586,47.46173549310494
283,49.212775269901435,48.40239419479593,48.13994826178665,47.46689869861277
284,49.212775269901435,48.40204058294967,48.1445390606754,47.47168817518371
285,49.212775269901435,48.40469396793684,48.14765106776765,47.47763849914293
286,49.212775269901435,48.40379456333908,48.14712697304999,47.47673292487274
287,49.212775269901435,48.40648302793405,48.150290738389735,47.4821940483779
288,49.212775269901435,48.611067183996724,48.24761394615292,47.57529152969111
289,49.212775269901435,48.613864262561336,48.250905527612396,47.58097328258587
290,49.212775269901435,48.61671728269723,48.25426294070105,47.58676867053853
291,49.212775269901435,48.61962736323584,48.257687502051475,47.59267996625024
292,49.212775269901435,48.61665908108646,48.25419444947404,47.5866504446243
293,49.212775269901435,50.16218736520319,49.47013447271557,47.59148875603384
294,49.212775269901435,50.18389632909132,49.4912241665139,47.61046404874909
295,49.212775269901435,50.14913332065714,49.4653892513418,47.6057626628047
296,49.212775269901435,50.152099228655736,49.46887951003607,47.61178736177808
297,49.212775269901435,50.1551244548143,49.47243957390421,47.61793255473091
298,49.212775269901435,50.15821018549603,49.22021486873455,47.708300446012366
299,49.212775269901435,50.28741965815533,49.216516035715394,47.7023022096417
300,49.212775269901435,50.28538190938227,49.21488184507187,47.70006386525255
301,49.212775269901435,50.26334683852036,49.21847401761779,47.705897370008024
302,49.212775269901435,50.31934322371825,49.2855513934441,47.762153240864905
303,49.212775269901435,50.22316132177388,49.21613011677497,47.67150936962105
304,49.212775269901435,50.2258566022423,49.21876704573789,47.675267701847986
305,49.212775269901435,50.227477965146306,49.22164158291532,47.67956366424069
306,49.212775269901435,50.25319753408947,49.456583272783256,47.660083997013416
307,49.212775269901435,50.246938484881916,49.45206548044902,47.649728596043424
308,49.212775269901435,50.28888306831485,49.4531792585188,47.65150135290587
309,49.212775269901435,50.29033650559936,49.45422884498464,47.65216412093235
310,49.212775269901435,50.291142577521626,49.45507045841129,47.65326782725755
311,49.212775269901435,50.29678410985172,49.45814052240699,47.658356739258906
312,49.212775269901435,50.000209392992964,49.40255295778552,47.659566042195486
313,49.212775269901435,49.99666324583901,49.39860645247572,47.65349351469814
314,49.212775269901435,50.00013847004988,49.40247402767932,47.65944459164554
315,49.212775269901435,50.00368319874498,49.40641895438698,47.66551469013188
316,49.212775269901435,50.00006757547599,49.40239512914516,47.65932318967581
317,49.212775269901435,50.00361088627959,49.406338477882144,47.664405179669124
318,49.212775269901435,49.99999670925991,49.40231626217042,47.65821615581324
319,49.212775269901435,49.996454815780616,49.3970875117017,47.65829932829633
320,49.212775269901435,49.99236979448711,49.393224575732155,47.652355389785136
321,49.212775269901435,50.27765484358144,49.6582457166719,47.575933242306746
322,49.212775269901435,50.280988445389,49.66195568037705,47.58164180085289
323,49.212775269901435,50.284388719232716,49.6657398433563,47.58746453056997
324,49.212775269901435,50.472709803666284,49.617662665900184,47.51093975029971
325,49.212775269901435,48.67347961968844,48.529891378193724,48.630977799750426
326,49.212775269901435,48.67696523287148,48.53377370999578,48.63736701768498
327,49.212775269901435,48.680520558318186,48.53773368843388,48.64388401997823
328,49.212775269901435,48.684147545435245,48.54177342446088,48.6505307218871
329,49.212775269901435,48.68784650585453,48.54589338585442,48.65731101090027
330,49.212775269901435,48.697736683393074,48.54117449466177,49.06732314044623
331,49.212775269901435,48.70158225239176,48.545480601312846,49.07434069982227
332,49.212775269901435,48.70418754582622,48.549877098365386,48.95976647155034
333,49.212775269901435,48.70458069001094,48.56966377893901,48.95985445423503
334,49.212775269901435,48.7104565656782,50.6128641288946,48.75057371229023
335,49.212775269901435,48.712367682799076,50.61540166725907,48.75562758200933
336,49.212775269901435,48.71382216440841,50.61757829418083,48.756458147758536
337,49.212775269901435,48.67772250105766,48.580495635504874,48.993235149472184
338,49.212775269901435,48.68024184329325,48.581906172552145,48.997656489128026
339,49.212775269901435,48.67815605579211,48.579401806790344,48.99455905581676
340,49.212775269901435,48.67469359195731,48.57530878691051,48.98786577040796
341,49.212775269901435,48.71384105309733,48.61516368665932,48.5067999749501
342,49.212775269901435,50.72144888791556,50.604391132503665,48.555385434453775
343,49.212775269901435,50.71726302511014,50.599594594488536,48.54747922501872
344,49.212775269901435,48.61034631802543,48.50757261382711,48.35859715977842
345,49.212775269901435,48.60573983630822,48.502357187982604,48.350307887879495
346,49.212775269901435,48.61025418839108,48.50746830531021,48.35843137434044
347,49.212775269901435,48.61485882751561,48.51268164498439,48.366717330530605
348,49.212775269901435,48.53139433286572,48.42919660359181,48.280931032397326
349,49.212775269901435,48.53618499941088,48.43462056218881,48.28955174121757
350,49.212775269901435,48.541071479286934,48.44015299995776,48.29834486421422
351,49.212775269901435,50.565976744211504,48.44656063606673,48.22509504314837
352,49.212775269901435,50.57241513851161,48.46027024767792,48.655111974342915
353,49.212775269901435,50.54501523540325,48.43646690986252,48.719265596080916
354,49.212775269901435,50.52341293500925,48.45122379040928,47.50508474482566
355,49.212775269901435,50.52842269230853,48.45679117617002,47.52362384895874
356,49.212775269901435,50.52331273986326,48.45111244269406,47.504713962743
357,49.212775269901435,50.508291362123394,50.44241153288411,45.41865184123019
358,49.212775269901435,50.51339927058769,50.448087994866675,45.43755416349144
359,49.212775269901435,50.5131171120865,50.44821590461046,45.43126352823797
360,49.212775269901435,50.50791268862293,50.44242335519336,45.41220581704783
361,49.212775269901435,50.513013023617226,50.44810005362212,45.430941313915376
362,49.212775269901435,50.507810681923054,50.327773712250995,48.68360915841662
363,49.212775269901435,50.51290897678334,50.33353617853822,48.69301609296425
364,49.212775269901435,50.518109237540834,50.33941389415117,48.70261116620282
365,49.212775269901435,50.51280497156819,50.333418624225956,48.692824191499476
366,49.212775269901435,50.51800315222138,50.339293988752665,48.70241542670876
367,49.212775269901435,50.52330529648765,50.34528686056993,48.712198486622235
368,49.212775269901435,50.52871348363923,50.35139958982353,48.72217720773397
369,49.212775269901435,50.512403178531684,50.338927948806855,48.71754756349081
370,49.212775269901435,50.50699715465496,50.332817664644956,48.707572833867516
371,49.212775269901435,50.52160187919698,50.461705706400444,46.723032417289694
372,49.212775269901435,50.52675976016006,50.46724169663856,46.732334067332324
373,49.212775269901435,50.53202079874242,50.47288840668144,46.74182175037581
374,49.212775269901435,50.53659578090745,50.479850908072336,46.751972245790014
375,49.212775269901435,50.5411632671215,50.48541256500539,46.76198011481692
376,49.212775269901435,50.51468544958083,50.44868679777935,48.728715163536584
377,49.212775269901435,50.50926219253016,50.44263793198824,48.71851645502682
378,49.212775269901435,50.5039474006205,50.43671004351294,48.70852172068726
379,49.212775269901435,50.50915589669196,50.442519374218726,48.71831656034003
380,49.212775269901435,50.514468562684854,50.44844489153864,48.72830729678586
381,49.212775269901435,50.519887481997614,50.45448891920495,48.73849784796061
382,49.212775269901435,50.52541477969662,50.460653827424586,48.74889221015885
383,49.212775269901435,50.53105262334961,50.46694203380861,48.75949445960106
384,49.212775269901435,50.53728494830835,50.473356127934174,48.770346121387064
385,49.212775269901435,50.53141933577178,50.46681387801224,48.7593155410674
386,49.212775269901435,50.53797976094555,50.48985392960009,48.78415300601726
387,49.212775269901435,50.53942174458825,50.491581360931484,48.78651879918911
388,49.212775269901435,50.56540274246411,50.4557882773708,46.77457377201921
389,49.212775269901435,50.56499629839031,50.45543004400538,46.77268925182405
390,49.212775269901435,50.56477794574364,50.455200702509465,46.77229451128921
391,49.212775269901435,50.57962331616743,50.47372280428585,46.78511502241696
392,49.212775269901435,50.585609333621946,50.480789722319805,46.79633556403891
393,49.212775269901435,50.59052147493521,50.48668377261378,46.80661555307899
394,49.212775269901435,50.57875314629312,50.49775391993452,46.69060319007478
395,49.212775269901435,50.58338938492397,50.502890090361355,46.69837023514704
396,49.212775269901435,50.57703538497926,50.49569573666764,46.687107351279465
397,49.212775269901435,50.566947196600495,50.37923591238716,48.456984739460864
398,49.212775269901435,50.557217062233455,50.46334534628289,48.44610366599899
399,49.212775269901435,50.55760999428809,50.46378861986346,48.44687673926629
400,49.212775269901435,50.570069374664605,50.462249510631935,48.44488051522046
401,49.212775269901435,50.57219455811021,50.464647060708984,48.44958907423044
402,49.212775269901435,50.57824147615285,50.47149982764012,48.460317925592406
403,49.212775269901435,50.584409332556326,50.478489649909875,48.4712613539816
404,49.212775269901435,50.58781282301405,50.48238323109591,48.47732974901612
405,49.212775269901435,50.58145353967335,50.475175740757045,48.46604608415845
406,49.212775269901435,50.5857959266606,50.47694922525025,48.46410383328461
407,49.212775269901435,50.528733016194955,50.38409947926377,48.34376684278018
408,49.212775269901435,50.92070938362872,50.30393671391796,46.403052830907
